"LapTimeID","RideID","LapID","LStart","LFinish","LTime","LHRAverage","LDis","LAscent","LCadenceAv","LTemperature","LapNotes","Gen_LapNotes","s_ColLineage","s_Generation","s_GUID","s_Lineage"
331544621,1193566418,3,,"1899-12-30 02:23:25","1899-12-30 00:21:03",154,5.096,169,,18,,,,0,,
351168027,1171871433,60,,"1899-12-30 01:09:30","1899-12-30 00:05:38",173,1.785,96,71,28,,,,133,,
351384848,1112264900,-886492207,"1899-12-30 00:19:00","1899-12-30 00:24:02","1899-12-30 00:05:02",124,2.42,,,,"2.42 km - 28.9 km/hr",12,,99,,
354476476,-1549898658,214,,"1899-12-30 01:18:17","1899-12-30 00:09:44",174,2.987,185,72,12,,,,0,,
373153911,1112602299,-1381539616,"1899-12-30 01:00:59","1899-12-30 01:16:27","1899-12-30 00:15:28",169,4.55,,,,,,,99,,
381619569,1273100929,2071369214,"1899-12-30 00:00:00","1899-12-30 00:14:07","1899-12-30 00:14:07",160,3,,,,,,,99,,
386074629,1894490826,1130744973,"1899-12-30 00:22:01","1899-12-30 00:25:25","1899-12-30 00:03:24",136,0.4,,,,,,,100,,
386104023,1179029998,40,,"1899-12-30 00:12:25","1899-12-30 00:03:00",166,1.319,44,83,19,,,,0,,
397683581,-1933781490,254,,"1899-12-30 01:40:33","1899-12-30 00:07:08",161,2.126,104,,26,,,,0,,
400187919,1150793017,1287393542,,"1899-12-30 00:47:37","1899-12-30 00:06:52",143,1.069,91,72,10,,,,113,,
400393654,1186695875,54,,"1899-12-30 03:06:30","1899-12-30 00:10:53",174,3.718,205,74,11,,,,0,,
407640473,1174183482,299,,"1899-12-30 04:07:41","1899-12-30 00:05:57",136,1.308,85,54,22,,,,0,,
424853607,1144316369,-2102838465,,"1899-12-30 00:16:07","1899-12-30 00:02:36",132,1.365,,110,17,,,,0,,
425255050,1145764348,-1271451076,,"1899-12-30 02:46:15","1899-12-30 00:03:34",151,1.363,27,84,21,,,,113,,
425656085,-205683642,231,,"1899-12-30 00:52:46","1899-12-30 00:04:51",157,1.666,83,,14,,,,0,,
446661396,716643146,1122889100,,"1899-12-30 00:29:32","1899-12-30 00:01:26",176,0.699,23,109,18,,,,113,,
448360950,1169858537,-1797457486,,"1899-12-30 00:22:39","1899-12-30 00:10:47",160,6.694,,85,38,"SW wind - tail to start with",132,,0,,
457333640,1143108682,-1797457486,,"1899-12-30 01:48:19","1899-12-30 00:13:53",126,6.872,,99,25,,,,0,,
477155212,1205550466,60,,"1899-12-30 02:33:37","1899-12-30 00:05:48",155,1.778,103,70,29,,,,0,,
486721972,-1089699319,1122889100,,"1899-12-30 00:12:18","1899-12-30 00:01:59",163,0.718,22,71,21,,,,113,,
487895660,1130410043,910269665,"1899-12-30 00:17:24","1899-12-30 00:24:44","1899-12-30 00:07:20",153,1.5,,,,,,,99,,
493106368,1171871433,284,,"1899-12-30 01:36:52","1899-12-30 00:12:41",148,5.163,97,78,23,,,,133,,
504214355,1193051613,4,,"1899-12-30 01:55:50","1899-12-30 00:52:25",152,33.447,10,86,29,,,,0,,
513385444,1114082374,-886492207,"1899-12-30 00:26:00","1899-12-30 00:31:00","1899-12-30 00:05:00",126,2.56,,,,"2.56 km - 30.72 km/hr",12,,99,,
513548693,1025906788,11,"1899-12-30 00:41:05","1899-12-30 01:01:50","1899-12-30 00:20:45",153,6.201,278,72,27,,49,,99,,
514669853,1209259287,3,,"1899-12-30 01:58:20","1899-12-30 00:34:51",,9.268000000000001,166,,10,,,,0,,
518740797,1139911084,-692555657,"1899-12-30 00:25:02","1899-12-30 01:13:07","1899-12-30 00:48:04",164,30.986,50,89,28,,,,99,,
527164345,1329905048,40,,"1899-12-30 00:41:51","1899-12-30 00:03:08",161,1.322,48,71,9,,,,0,,
527313744,1190289643,40,,"1899-12-30 00:14:18","1899-12-30 00:03:25",138,1.314,49,65,16,,,,0,,
529431652,1114500824,-269939719,"1899-12-30 01:44:46","1899-12-30 02:22:30","1899-12-30 00:37:44",148,7.05,,,,,,,99,,
535960903,-508677090,195,"1899-12-30 00:37:45","1899-12-30 00:45:23","1899-12-30 00:07:38",141,1.56,114,58,23,,76,,100,,
547843939,1172298794,-182939722,,"1899-12-30 02:09:04","1899-12-30 00:00:43",156,0.343,18,88,27,,,,133,,
549477348,-205683642,45,,"1899-12-30 00:36:54","1899-12-30 00:07:10",175,2.448,135,,14,,,,0,,
568576629,1112264900,-870454869,"1899-12-30 00:14:01","1899-12-30 00:19:00","1899-12-30 00:04:59",148,2.89,,,,"2.89 km  - 30.1 km/hr",12,,99,,
580225593,1191153176,40,,"1899-12-30 00:18:27","1899-12-30 00:04:26",130,1.302,47,,12,,,,0,,
580574190,1167372404,251,,"1899-12-30 02:03:49","1899-12-30 00:05:08",144,1.625,55,71,29,,124,,124,,
581172003,-330324912,1130744973,,"1899-12-30 00:25:13","1899-12-30 00:03:31",129,0.4,,,29,,,,0,,
583450167,1187864270,1008314842,,"1899-12-30 00:33:00","1899-12-30 00:12:59",155,7.83,23,,15,,,,0,,
584229693,1130833824,-1797457486,"1899-12-30 00:40:03","1899-12-30 00:52:01","1899-12-30 00:11:58",130,6.74,,,,,,,100,,
587347063,-1933781490,11,,"1899-12-30 01:03:40","1899-12-30 00:17:40",175,5.7,280,,32,,,,0,,
589158611,-604389030,1389145880,,"1899-12-30 00:43:34","1899-12-30 00:43:25",169,12.723,353,,28,,,,0,,
589847580,1144316369,1122889100,,"1899-12-30 00:17:42","1899-12-30 00:01:35",163,0.731,25,98,17,,,,100,,
593029964,1141291607,-1797457486,"1899-12-30 00:09:47","1899-12-30 00:22:00","1899-12-30 00:12:13",152,6.74,,95,34,,,,0,,
598984150,1206083944,181,,"1899-12-30 02:46:06","1899-12-30 00:04:41",146,1.487,78,70,21,,,,0,,
600746151,1124371435,-182939722,"1899-12-30 00:46:30","1899-12-30 00:48:40","1899-12-30 00:02:10",174,,,,,,17,,0,,
601842836,1170229622,-2102838465,,"1899-12-30 00:10:15","1899-12-30 00:02:43",114,1.362,,92,31,,,,0,,
603347797,1207990168,54,,"1899-12-30 04:09:20","1899-12-30 00:14:09",140,3.741,206,70,21,,,,0,,
610312961,1156845312,-1557152522,,"1899-12-30 00:07:00","1899-12-30 00:03:21",,1.621,,93,21,,,,0,,
617763351,1189908014,224,,"1899-12-30 00:24:29","1899-12-30 00:05:10",130,1.83,62,73,14,,,,0,,
620842084,-2139832429,254,"1899-12-30 01:44:55","1899-12-30 01:53:11","1899-12-30 00:08:16",135,2.19,106,65,14,,40,,99,,
634955339,1095665478,238,,"1899-12-30 03:43:17","1899-12-30 00:19:39",134,6.359,162,68,27,,,,126,,
646462581,1570174323,251,,"1899-12-30 01:23:46","1899-12-30 00:05:18",143,1.642,58,70,21,,,,113,,
650099729,1117537567,-535436948,"1899-12-30 00:23:31","1899-12-30 00:27:54","1899-12-30 00:04:23",167,0.9399999999999999,,,,,17,,99,,
656251694,1445832961,40,,"1899-12-30 00:13:11","1899-12-30 00:02:49",,1.321,44,76,11,,,,0,,
656325048,1550864883,224,,"1899-12-30 00:23:50","1899-12-30 00:05:05",132,1.818,61,,22,,,,0,,
659963422,1192016011,-1536098512,,"1899-12-30 02:18:31","1899-12-30 00:07:15",135,3.478,17,80,22,,,,0,,
668890451,1179008204,6,,"1899-12-30 02:51:53","1899-12-30 00:13:01",166,3.165,165,57,24,,,,0,,
670315538,1183458372,-1241489825,,"1899-12-30 00:25:20","1899-12-30 00:11:10",161,2.742,149,71,14,"Queen Jubilee",0,,0,,
674947107,-1466284054,224,,"1899-12-30 00:29:01","1899-12-30 00:04:58",149,1.863,65,90,18,,,,100,,
676176168,1195470115,2,,,"1899-12-30 00:06:00",,,,,,,,,0,,
677324550,1210247960,54,,"1899-12-30 01:06:57","1899-12-30 00:12:47",170,,,,,,,,0,,
682189458,349106293,283,,"1899-12-30 00:09:55","1899-12-30 00:04:14",159,1.371,89,68,17,,,,0,,
682724968,8749017,-692555657,,"1899-12-30 01:04:35","1899-12-30 00:46:58",162,28.459,20,86,35,,,,100,,
684280303,1167352934,61,,"1899-12-30 00:41:48","1899-12-30 00:14:09",142,3.95,230,67,19,,124,,124,,
686935284,232002262,11,,"1899-12-30 01:34:29","1899-12-30 00:20:10",164,6.212,295,65,13,,,,0,,
693870395,1136594678,19,"1899-12-30 01:43:03","1899-12-30 01:49:24","1899-12-30 00:06:21",136,1.111,99,49,25,,49,,99,,
696589456,721203218,299,,"1899-12-30 01:35:22","1899-12-30 00:06:21",123,1.302,82,55,22,,,,0,,
697465712,1190800370,1028593277,,"1899-12-30 00:12:38","1899-12-30 00:02:00",143,0.793,39,69,12,,,,0,,
708644474,1130410043,1122889100,"1899-12-30 00:31:57","1899-12-30 00:36:05","1899-12-30 00:04:08",164,,,,,,,,0,,
709645028,-1296279729,40,"1899-12-30 00:12:11","1899-12-30 00:16:59","1899-12-30 00:04:47",118,1.309,46,73,32,,,,99,,
720080072,1155634058,-2102838465,,"1899-12-30 00:09:55","1899-12-30 00:03:04",135,1.361,,92,21,,,,0,,
721619976,1670219486,299,,"1899-12-30 02:04:50","1899-12-30 00:05:51",130,1.259,86,,33,,,,126,,
734468149,1156752537,185,,"1899-12-30 01:10:45","1899-12-30 00:10:01",157,1.997,146,55,12,,,,113,,
736873895,1190289643,254,,"1899-12-30 02:02:50","1899-12-30 00:06:07",163,2.094,97,72,19,,,,0,,
739501331,1186485644,-1304243811,,"1899-12-30 02:36:19","1899-12-30 00:05:25",164,1.44,85,,28,,,,0,,
742982094,-460034527,40,,"1899-12-30 00:13:07","1899-12-30 00:03:26",341,1.327,46,65,23,,,,0,,
744994327,1375339054,286,,"1899-12-30 00:32:05","1899-12-30 00:05:34",144,1.539,101,63,25,,,,0,,
748770939,1964582562,-692555657,"1899-12-30 00:16:48","1899-12-30 01:04:41","1899-12-30 00:47:53",161,29.777,47,86,28,,,,99,,
752795633,1147938224,-1557152522,,"1899-12-30 00:07:13","1899-12-30 00:03:27",124,1.621,,99,9,,,,0,,
759571180,-1933781490,59,,"1899-12-30 01:33:25","1899-12-30 00:07:30",160,1.671,116,,28,,,,0,,
766076892,1142231847,5,,"1899-12-30 02:01:48","1899-12-30 00:40:09",174,,,,33,,,,0,,
771785371,1166522178,-1797457486,,"1899-12-30 00:24:17","1899-12-30 00:11:40",126,6.088,,92,38,"started lap late",113,,0,,
775825280,1205550466,45,,"1899-12-30 00:34:00","1899-12-30 00:07:45",154,2.454,129,72,26,,,,0,,
778167381,182835087,224,"1899-12-30 00:18:36","1899-12-30 00:23:34","1899-12-30 00:04:58",141,1.872,61,78,17,,76,,100,,
778281403,1894490826,1130744973,"1899-12-30 00:28:51","1899-12-30 00:30:34","1899-12-30 00:01:43",159,0.4,,,,,,,100,,
782170799,1570174323,59,,"1899-12-30 00:57:37","1899-12-30 00:09:47",140,1.72,119,48,20,,,,113,,
788239678,940533073,-692555657,,"1899-12-30 01:19:37","1899-12-30 00:49:04",163,30.709,83,91,23,,,,0,,
795960309,1173176388,3,,"1899-12-30 01:04:04","1899-12-30 00:40:14",175,10.643,275,90,21,,,,0,,
796824699,1175914111,284,,"1899-12-30 03:03:24","1899-12-30 00:10:21",150,5.166,98,84,19,,,,0,,
806349875,1174183482,40,,"1899-12-30 00:12:15","1899-12-30 00:03:25",153,1.314,46,91,15,,,,0,,
816114956,1445832961,195,,"1899-12-30 01:01:20","1899-12-30 00:05:58",,1.543,121,64,10,,,,0,,
822065953,1207477887,-1187110187,,"1899-12-30 02:31:34","1899-12-30 00:42:07",164,,,,,,,,0,,
825384167,1190516286,184,,"1899-12-30 01:14:46","1899-12-30 00:29:10",173,,,,,,,,0,,
825654585,1127689496,40,"1899-12-30 00:09:40","1899-12-30 00:13:01","1899-12-30 00:03:21",157,,,,,,,,0,,
837838265,1188122583,-2092551476,,"1899-12-30 02:32:43","1899-12-30 00:24:43",150,6.884,130,76,19,,,,0,,
838174337,1137141979,632148043,"1899-12-30 00:38:29","1899-12-30 00:44:46","1899-12-30 00:06:17",130,3.353,5,91,33,,51,,99,,
841157709,1143708871,1122889100,,"1899-12-30 00:16:45","1899-12-30 00:01:49",146,0.721,23,82,25,,,,100,,
857350631,1144145552,1122889100,,"1899-12-30 00:12:54","1899-12-30 00:01:55",151,0.727,21,45,21,,,,100,,
866393171,1214638028,2,,"1899-12-30 01:38:00","1899-12-30 00:04:56",149,0.883,96,50,11,,,,0,,
871392509,1130410043,263895438,"1899-12-30 00:24:44","1899-12-30 00:31:57","1899-12-30 00:07:13",155,1.35,,,,,,,99,,
883092443,1131433253,195,"1899-12-30 00:35:41","1899-12-30 00:43:56","1899-12-30 00:08:15",143,1.56,115,,,,,,100,,
892151821,-1969864057,-182939722,"1899-12-30 01:49:21","1899-12-30 01:50:08","1899-12-30 00:00:47",150,0.327,22,88,20,,,,99,,
896025243,-1658423486,40,,"1899-12-30 00:13:52","1899-12-30 00:03:34",151,1.315,51,77,9,,,,0,,
899182626,1132052037,221,"1899-12-30 00:19:10","1899-12-30 01:07:24","1899-12-30 00:48:14",150,,,,,,,,100,,
900631302,-604389030,1389145880,,"1899-12-30 02:17:02","1899-12-30 00:47:19",158,12.608,366,,26,,,,0,,
910309568,1131084315,11,"1899-12-30 00:29:15","1899-12-30 00:48:02","1899-12-30 00:18:47",160,,,,,,28,,0,,
911472735,1191196425,1389145880,,"1899-12-30 01:54:00","1899-12-30 00:55:00",179,,,,,,,,0,,
912737497,1570174323,300,,"1899-12-30 00:18:55","1899-12-30 00:05:15",143,1.293,80,66,21,,,,113,,
914155219,1209780058,45,,"1899-12-30 00:24:00","1899-12-30 00:09:25",158,,,,,,,,0,,
914795141,1184492534,-269939719,,"1899-12-30 02:03:52","1899-12-30 00:30:33",161,6.914,182,74,10,,,,0,,
925467337,1117712877,-103452227,"1899-12-30 00:15:47","1899-12-30 00:34:04","1899-12-30 00:18:17",145,3.26,,,,,17,,99,,
936835096,1142941139,-692555657,,"1899-12-30 01:08:44","1899-12-30 00:49:08",169,30.814,31,93,25,,,,100,,
937534996,1136594678,224,"1899-12-30 00:19:15","1899-12-30 00:24:16","1899-12-30 00:05:01",144,1.971,66,82,21,,49,,99,,
940907188,-1466284054,238,,"1899-12-30 03:35:30","1899-12-30 00:24:06",112,6.133,168,68,29,,,,100,,
945151509,1095665478,192,,"1899-12-30 02:06:19","1899-12-30 00:12:03",165,2.936,209,61,35,,,,126,,
955283006,1233622515,239,"1899-12-30 03:49:46","1899-12-30 04:00:05","1899-12-30 00:10:19",126,4.62,,,,,28,,99,,
975353356,1868244059,131981196,"1899-12-30 01:35:59","1899-12-30 01:47:05","1899-12-30 00:10:06",147,3.038,148,74,17,,40,,100,,
977030408,1209472131,11,,"1899-12-30 01:41:00","1899-12-30 00:21:14",167,,,,,,,,0,,
977308334,1137141979,-1536098512,"1899-12-30 00:44:48","1899-12-30 00:52:00","1899-12-30 00:07:14",131,3.487,16,82,34,,51,,99,,
980963592,1143580803,,"1899-12-30 00:48:31","1899-12-30 01:05:54",,159,,,,,"winkie primary school lap",119,,119,,
987828516,1207990168,60,,"1899-12-30 01:08:11","1899-12-30 00:05:22",158,1.774,101,75,12,,,,0,,
994495213,1112264900,-886492207,"1899-12-30 00:39:00","1899-12-30 00:44:01","1899-12-30 00:05:01",125,2.39,,,,"2.39 km - 28.6 km/hr",12,,99,,
1001293754,1721031084,2,,"1899-12-30 00:57:20","1899-12-30 00:03:45",174,0.87,97,,8,,,,0,,
1005350846,349106293,299,,"1899-12-30 01:14:15","1899-12-30 00:05:32",132,1.314,84,62,17,,,,0,,
1015656787,-876557350,11,,"1899-12-30 01:37:06","1899-12-30 00:17:45",171,6.189,300,72,8,,,,0,,
1017043875,1114764071,1008314842,"1899-12-30 00:21:42","1899-12-30 00:36:23","1899-12-30 00:14:41",145,7.92,,,,,,,99,,
1033785588,1137223583,283,"1899-12-30 00:13:08","1899-12-30 00:18:50","1899-12-30 00:05:42",132,1.361,89,64,21,,51,,99,,
1033929968,1186565845,2,,"1899-12-30 01:41:52","1899-12-30 00:04:30",163,0.876,99,,11,,,,0,,
1035953555,914897178,224,"1899-12-30 00:23:54","1899-12-30 00:29:02","1899-12-30 00:05:08",138,1.848,64,86,27,,76,,100,,
1040093307,-835523128,-1491883722,"1899-12-30 00:59:44","1899-12-30 02:15:11","1899-12-30 01:15:27",131,37.79,,,,,,,99,,
1041045993,716643146,1122889100,,"1899-12-30 00:11:56","1899-12-30 00:01:28",165,0.703,27,95,19,,,,113,,
1042442135,1131433253,131981196,"1899-12-30 02:26:42","1899-12-30 02:40:45","1899-12-30 00:14:03",127,3.04,140,,,,,,100,,
1045857434,1177200541,40,,"1899-12-30 00:16:27","1899-12-30 00:04:30",138,1.29,49,60,16,,,,0,,
1048285001,1206083944,40,,"1899-12-30 00:12:48","1899-12-30 00:03:06",141,1.306,50,78,17,,,,0,,
1059551305,1868244059,229,,"1899-12-30 00:42:24","1899-12-30 00:15:00",128,6.794,87,82,15,,,,100,,
1061325869,1209700775,1696178449,"1899-12-30 00:08:59","1899-12-30 00:31:17","1899-12-30 00:22:18",173,13,,,,,40,,99,,
1068238295,-1576942143,11,,"1899-12-30 01:21:02","1899-12-30 00:19:05",166,6.182,282,66,30,,,,133,,
1081427319,1189831777,54,,"1899-12-30 00:32:15","1899-12-30 00:10:37",176,3.681,205,67,18,,,,0,,
1083890621,1128422734,-551387913,"1899-12-30 00:25:57","1899-12-30 00:30:43","1899-12-30 00:04:46",154,0.9399999999999999,,,,,,,99,,
1085947058,1114082374,-886492207,"1899-12-30 00:36:00","1899-12-30 00:41:01","1899-12-30 00:05:01",132,2.5,,,,"2.5 km - 29.90 km/hr",12,,99,,
1091825065,-1071147704,54,,"1899-12-30 01:14:04","1899-12-30 00:11:09",166,3.685,206,68,14,,,,0,,
1094463692,-1576942143,185,,"1899-12-30 01:55:01","1899-12-30 00:08:01",151,1.983,134,67,31,,,,133,,
1095919050,1153912124,-2102838465,,"1899-12-30 00:11:12","1899-12-30 00:02:28",152,1.368,,95,13,,,,0,,
1097599356,1192016011,-1797457486,,"1899-12-30 02:37:08","1899-12-30 00:12:00",151,6.602,,80,22,,,,0,,
1107439744,1137141979,-1797457486,"1899-12-30 00:26:56","1899-12-30 00:38:28","1899-12-30 00:11:32",133,6.76,,90,34,,51,,0,,
1111411117,1114764071,1114599491,"1899-12-30 00:00:00","1899-12-30 00:12:37","1899-12-30 00:12:37",112,5.53,,,,,,,99,,
1117538283,1117537567,-551387913,"1899-12-30 00:00:00","1899-12-30 00:05:25","1899-12-30 00:05:25",128,0.9399999999999999,,,,,17,,99,,
1125123854,1125123473,-182939722,"1899-12-30 00:37:52","1899-12-30 00:38:48","1899-12-30 00:00:56",152,,,,,,17,,0,,
1128459009,1205106432,54,,,"1899-12-30 00:13:50",,,,,,,,,0,,
1129056682,1127551591,238,"1899-12-30 02:12:59","1899-12-30 02:28:39","1899-12-30 00:15:40",160,7.23,,,,,,,0,,
1130480252,-1278767330,183,,"1899-12-30 00:58:31","1899-12-30 00:18:41",143,5.576,257,67,10,,,,0,,
1134667269,1170229622,1122889100,,"1899-12-30 00:12:22","1899-12-30 00:02:07",131,0.723,21,65,31,,,,132,,
1136171538,1176089510,2,,"1899-12-30 03:00:22","1899-12-30 00:04:56",179,0.852,94,49,29,,,,0,,
1142211646,1141735950,-692555657,,"1899-12-30 01:13:27","1899-12-30 00:47:42",167,30.903,60,91,24,,100,,100,,
1146289365,1203415204,182,,"1899-12-30 01:20:00","1899-12-30 00:39:50",,,,,,"panniers and hot",0,,0,,
1147308335,-1210619738,-1557152522,,"1899-12-30 00:08:20","1899-12-30 00:03:16",148,1.662,,106,18,,,,0,,
1152822069,2124722732,2,,"1899-12-30 03:32:38","1899-12-30 00:06:38",139,0.887,105,38,6,,,,0,,
1159836153,914897178,229,"1899-12-30 00:37:44","1899-12-30 00:52:04","1899-12-30 00:14:20",140,6.82,79,91,24,,76,,100,,
1171050574,1145678370,304,,"1899-12-30 02:03:00","1899-12-30 00:05:31",166,1.44,93,72,15,,,,113,,
1179055023,1142328614,-692555657,,"1899-12-30 01:17:06","1899-12-30 00:48:59",161,32.36,71,93,23,,,,100,,
1182521587,-994960771,45,,"1899-12-30 00:37:20","1899-12-30 00:06:51",,2.31,141,,9,,,,0,,
1184465138,182835087,45,"1899-12-30 00:24:42","1899-12-30 00:32:35","1899-12-30 00:07:53",167,2.456,137,88,16,,76,,100,,
1184850470,-1563799382,2,,"1899-12-30 03:04:37","1899-12-30 00:11:26",108,0.928,103,,5,,,,0,,
1202192810,-1173695763,6,,"1899-12-30 01:58:18","1899-12-30 00:13:00",158,,,,,,,,0,,
1209697183,1184678614,40,,"1899-12-30 00:39:00","1899-12-30 00:04:29",160,,,,,"168max",0,,0,,
1214030661,1214029226,40,,"1899-12-30 00:13:20","1899-12-30 00:03:37",137,1.319,46,79,9,,,,0,,
1217933744,1176621205,45,,"1899-12-30 00:33:34","1899-12-30 00:07:20",175,2.394,135,70,21,,,,0,,
1226963825,1129936917,-1797457486,"1899-12-30 00:07:12","1899-12-30 00:19:08","1899-12-30 00:11:56",126,6.74,,,,,,,99,,
1230915513,1179008204,2,,"1899-12-30 03:21:17","1899-12-30 00:09:35",142,0.911,96,27,23,,,,0,,
1231846285,1153912124,-1557152522,,"1899-12-30 00:08:44","1899-12-30 00:03:18",145,1.617,,95,14,,,,0,,
1235798612,-835523128,1114599491,"1899-12-30 00:00:00","1899-12-30 00:11:45","1899-12-30 00:11:45",88,5.53,,,,,,,99,,
1249700439,1166522178,-1797457486,,"1899-12-30 00:59:22","1899-12-30 00:13:27",133,6.738,,86,36,,,,0,,
1252300643,1142153991,-1271451076,,"1899-12-30 02:49:52","1899-12-30 00:03:53",129,1.35,28,72,38,,100,,100,,
1256275091,1125567514,2061536425,"1899-12-30 00:50:50","1899-12-30 00:53:25","1899-12-30 00:02:35",166,0.51,25,,,,17,,99,,
1256955384,1113173811,5,"1899-12-30 00:55:53","1899-12-30 02:16:41","1899-12-30 01:20:48",164,44.54,,,,"Lyrup Road Race 4*~11km lap. 44.54 km altogether. 33.0 km/hr",12,,99,,
1264003167,1215935126,40,,"1899-12-30 00:13:00","1899-12-30 00:03:17",153,1.324,44,74,8,,,,0,,
1264560125,901779598,-551387913,"1899-12-30 00:00:00","1899-12-30 00:05:00","1899-12-30 00:05:00",96,0.9399999999999999,,,,,17,,99,,
1272068090,1189831777,2,,"1899-12-30 02:12:44","1899-12-30 00:05:39",153,0.887,98,45,20,,,,0,,
1272874904,1188122583,-2092551476,,"1899-12-30 02:08:00","1899-12-30 00:24:05",152,6.876,133,79,20,,,,0,,
1274420892,1179653694,697277671,,"1899-12-30 02:00:18","1899-12-30 00:04:09",179,1.047,96,62,16,,,,0,,
1279230012,1670219486,45,,"1899-12-30 00:39:11","1899-12-30 00:07:53",156,2.439,131,,29,,,,126,,
1280509601,1145678370,286,,"1899-12-30 01:10:53","1899-12-30 00:06:16",161,1.559,107,63,13,,,,113,,
1282409962,1184397404,45,,"1899-12-30 00:42:14","1899-12-30 00:08:23",166,2.448,137,78,10,,,,0,,
1288697239,876507054,40,,"1899-12-30 00:12:45","1899-12-30 00:03:07",155,1.318,50,74,19,,,,0,,
1297508436,1188042879,5,,"1899-12-30 01:25:20","1899-12-30 01:25:20",154,49.735,619,83,21,"Kangarilla Road Race (short lap)",0,,0,,
1304387107,1357260845,2,,"1899-12-30 01:06:00","1899-12-30 00:03:42",166,0.867,99,64,7,,,,0,,
1307050009,-2018701645,299,,"1899-12-30 02:15:18","1899-12-30 00:05:34",147,1.256,81,48,32,,,,0,,
1307862327,-460034527,11,,"1899-12-30 01:08:08","1899-12-30 00:19:21",158,6.191,292,59,28,,,,0,,
1309101329,1193566418,3,,"1899-12-30 01:00:20","1899-12-30 00:19:41",170,5.09,171,,16,,,,0,,
1318920341,141652836,11,,"1899-12-30 01:07:01","1899-12-30 00:24:21",151,,,,,"hurt, sore",0,,0,,
1320924961,1130833824,-1797457486,"1899-12-30 00:08:06","1899-12-30 00:20:52","1899-12-30 00:12:46",144,6.74,,,,,,,100,,
1321120802,1053266501,5,,"1899-12-30 01:08:54","1899-12-30 00:50:14",158,37.124,102,93,19,,,,0,,
1331163911,1129936917,-1536098512,"1899-12-30 00:25:54","1899-12-30 00:32:23","1899-12-30 00:06:29",152,,,,,,,,0,,
1335124967,1653823806,1071478773,,"1899-12-30 00:25:00","1899-12-30 00:14:34",164,2.861,239,71,14,"Mt Osmond",0,,0,,
1336324275,1132053690,215,"1899-12-30 00:54:14","1899-12-30 01:37:24","1899-12-30 00:43:10",145,,,,,,28,,0,,
1353131087,-205683642,224,,"1899-12-30 00:28:41","1899-12-30 00:04:46",148,1.828,65,,14,,,,0,,
1353559553,1868244059,45,"1899-12-30 00:19:40","1899-12-30 00:27:23","1899-12-30 00:07:43",165,2.456,138,79,17,,40,,100,,
1354195075,1206865212,3,,"1899-12-30 01:37:00","1899-12-30 00:25:20",166,6.956,195,,18,,,,0,,
1363277145,1550864883,45,,"1899-12-30 00:33:15","1899-12-30 00:08:15",149,2.413,126,,26,,,,0,,
1369745964,1114939575,-103452227,"1899-12-30 00:04:30","1899-12-30 00:31:23","1899-12-30 00:26:53",145,3.26,,,,,,,99,,
1371822301,1179029998,210,,"1899-12-30 03:12:21","1899-12-30 00:18:48",113,6.621,95,65,22,,,,0,,
1373641007,1168739256,231,,"1899-12-30 01:01:02","1899-12-30 00:05:30",143,1.68,81,73,20,,128,,128,,
1384626045,1112602299,-1381539616,"1899-12-30 01:32:37","1899-12-30 01:49:14","1899-12-30 00:16:37",161,4.55,,,,,,,99,,
1385616490,1203595437,182,,"1899-12-30 01:10:00","1899-12-30 00:33:16",,,,,,"HR monitor not working",0,,0,,
1386016636,-508677090,258,"1899-12-30 00:46:14","1899-12-30 00:54:25","1899-12-30 00:08:11",122,1.95,99,58,21,,76,,100,,
1391320283,1113793154,64,"1899-12-30 00:58:42","1899-12-30 01:13:32","1899-12-30 00:14:50",148,2.95,,,,,,,0,,
1395073135,1185031398,11,,"1899-12-30 01:23:07","1899-12-30 00:23:13",172,,,,,"priory-belair np-sheps-fmc.fmc-south rd-daws rd-goodwood rd-cross rd-duthy st-greenhill- burnside council.bc-backstreets-magill rd-penfolds-nortons-lofty-crafers-waverley ridge-upper sturt rd-priory.",0,,0,,
1395555338,-2088561971,5,,"1899-12-30 01:13:25","1899-12-30 01:13:25",163,45.869,201,87,17,,,,0,,
1398547544,1177200541,210,,"1899-12-30 01:44:49","1899-12-30 00:21:10",113,6.321,84,68,15,,,,0,,
1402779475,1113909725,1008314842,"1899-12-30 00:19:02","1899-12-30 00:33:24","1899-12-30 00:14:22",141,7.92,,,,,,,99,,
1407588230,1188122583,-2092551476,,"1899-12-30 02:57:47","1899-12-30 00:25:04",147,6.924,146,73,18,,,,0,,
1410932255,1171871433,224,,"1899-12-30 00:27:42","1899-12-30 00:04:56",149,1.863,65,78,28,,,,133,,
1412208870,-1954944323,192,,"1899-12-30 01:51:06","1899-12-30 00:13:10",154,2.875,209,63,16,,,,113,,
1423420179,1177200541,54,,"1899-12-30 01:23:40","1899-12-30 00:16:23",141,3.53,203,62,18,,,,0,,
1423530414,1205550466,291,,"1899-12-30 01:36:06","1899-12-30 00:06:17",132,2.497,83,72,22,,,,0,,
1429693753,-126569192,310,,"1899-12-30 00:16:13","1899-12-30 00:10:47",132,1.705,108,69,4,,,,0,,
1431639691,182835087,324,"1899-12-30 01:26:38","1899-12-30 01:29:49","1899-12-30 00:03:11",136,0.822,45,69,19,,76,,100,,
1434608310,1131449257,221,"1899-12-30 00:20:38","1899-12-30 01:08:56","1899-12-30 00:48:18",155,29.77,,,,"36.99 Avs",27,,100,,
